"-m4 -p1 -n11147 -l9 -t", 13.20
"-m4 -p1 -n23761 -l15 -t", 13.20
"-m4 -p1 -n31083 -l4 -t", 13.20
"-m4 -p1 -n40724 -l12 -t", 13.20
"-m4 -p1 -n53080 -l15 -t", 13.20
"-m4 -p1 -n61466 -l7 -t", 13.20
"-m4 -p1 -n27387 -l4 -t", 13.40
"-m4 -p1 -n35815 -l9 -t", 13.40
"-m4 -p1 -n52678 -l11 -t", 13.40
"-m4 -p1 -n64689 -l6 -t", 13.40
"-m4 -p1 -n41130 -l7 -t", 13.50
"-m4 -p1 -n63108 -l5 -t", 13.60
"-m6 -p1 -n20442 -l4 -t", 13.80
"-m4 -p1 -n33849 -l9 -t", 13.90
"-m4 -p1 -n47455 -l14 -t", 14.00
"-m4 -p1 -n45578 -l10 -t", 14.50
"-m4 -p1 -n58913 -l12 -t", 14.60
"-m4 -p1 -n48188 -l9 -t", 14.70
"-m4 -p1 -n33483 -l4 -t", 15.00
"-m4 -p1 -n50232 -l13 -t", 15.00
